
     ######################################################################
   ##########################################################################
  ###                                                                      ###
 ###            Tinker  ---  Software Tools for Molecular Design            ###
 ##                                                                          ##
 ##                      Version 8.9.4   September 2021                      ##
 ##                                                                          ##
 ##               Copyright (c)  Jay William Ponder  1990-2021               ##
 ###                           All Rights Reserved                          ###
  ###                                                                      ###
   ##########################################################################
     ######################################################################


 Additional Atom Definition Parameters :

     Type  Class  Symbol  Description               Atomic    Mass   Valence

      402   402     Cl    CH2Cl2                      17     35.453     1
      401   401     C     CH2Cl2                       6     12.011     4
      403   403     H     CH2Cl2                       1      1.008     1

 Additional Bond Stretching Parameters :

     Atom Classes             K(S)         Length

       401 402             276.477         1.7700
       403 401             384.844         1.0900

 Additional Angle Bending Parameters :

     Atom Classes             K(B)          Angle

     402 401 402            46.092        113.090
     403 401 402            45.080        108.250
     403 401 403            32.984        110.760

 Additional Stretch-Bend Parameters :

     Atom Classes          K(SB)-1        K(SB)-2

     402 401 402             5.713          5.713
     403 401 402             5.713          5.713
     403 401 403             5.713          5.713

 Additional Atomic Multipole Parameters :

     Atom Type     Coordinate Frame Definition         Multipole Moments

         402      401    402      0   Z-then-X    -0.14546
                                                   0.00326  0.00000  0.12567
                                                  -0.78473
                                                   0.00000 -0.75367
                                                  -0.10104  0.00000  1.53840

         401      402    402      0   Bisector     0.10860
                                                   0.00000  0.00000  0.37492
                                                   0.67742
                                                   0.00000 -0.76666
                                                   0.00000  0.00000  0.08924

         403      401    403      0   Z-then-X     0.09116
                                                  -0.01717  0.00000 -0.14164
                                                   0.05168
                                                   0.00000  0.00671
                                                  -0.00365  0.00000 -0.05839

 Additional Atomic Dipole Polarizability Parameters :

     Atom Type           Alpha       Thole     Group Atom Types

         402             2.337       0.390         401
         401             1.620       0.390         402  403
         403             0.480       0.390         401

 Additional van der Waals Parameters :

     Atom Class               Size        Epsilon        Reduction

         401                3.8200         0.1010          0.000
         402                3.8980         0.3620          0.000
         403                2.9600         0.0240          0.920

 Additional Solvation Parameters :

     Atom Type                PB Size     CS Size     GK Size

         403             3.0205      3.8850      4.0505
         401             3.3025      2.8540      4.9016

 Limited Memory BFGS Quasi-Newton Optimization :

 QN Iter     F Value      G RMS      F Move   X Move   Angle  FG Call  Comment

     0     2300.3469  2553.6198                                   1
     1      858.2155   622.3370   1442.1314   0.1318    0.00      2    Success 
     2      623.1094   417.8452    235.1061   0.0462    3.08      3    Success 
     3      315.7599   191.6372    307.3495   0.1091   11.98      4    Success 
     4      179.5386    99.7149    136.2212   0.1004   14.45      5    Success 
     5      100.5513    50.8827     78.9873   0.1174   17.20      6    Success 
     6       57.6887    41.8799     42.8627   0.1318   19.40      7    Success 
     7       38.4078    52.7088     19.2809   0.1318   39.32      8    Success 
     8       26.0516    26.4305     12.3562   0.0927   64.62      9    Success 
     9       21.3194    21.3238      4.7323   0.0506   61.25     10    Success 
    10       15.0401    23.4742      6.2793   0.0851   63.51     11    Success 
    11        7.5388    19.8741      7.5013   0.1318   69.55     12    Success 
    12        3.8859    22.7783      3.6530   0.1318   71.11     13    Success 
    13        1.4995    11.6518      2.3864   0.0433   69.10     14    Success 
    14       -0.2481    10.1068      1.7476   0.0343   50.84     15    Success 
    15       -1.3442     8.2255      1.0961   0.0388   63.48     16    Success 
    16       -1.5011    11.3156      0.1570   0.0252   58.34     17    Success 
    17       -1.7523     6.9784      0.2512   0.0047   53.43     18    Success 
    18       -1.9418     1.9096      0.1895   0.0072   46.74     19    Success 
    19       -1.9750     1.8955      0.0332   0.0025   37.03     20    Success 
    20       -2.0309     1.7348      0.0559   0.0066   58.09     21    Success 
    21       -2.1071     2.1120      0.0762   0.0150   64.55     22    Success 
    22       -2.1357     3.0223      0.0286   0.0255   74.49     23    Success 
    23       -2.1753     1.2329      0.0395   0.0028   47.81     24    Success 
    24       -2.1954     0.9632      0.0201   0.0046   58.94     25    Success 
    25       -2.2122     1.0880      0.0168   0.0074   71.76     26    Success 
    26       -2.2363     0.8931      0.0242   0.0119   74.96     27    Success 
    27       -2.2559     1.2552      0.0195   0.0153   74.51     28    Success 
    28       -2.2663     0.9087      0.0104   0.0103   79.95     29    Success 
    29       -2.2721     0.5244      0.0058   0.0023   66.32     30    Success 
    30       -2.2780     0.5598      0.0059   0.0030   60.79     31    Success 
    31       -2.2875     0.7273      0.0095   0.0055   67.34     32    Success 
    32       -2.3014     1.1722      0.0139   0.0098   74.64     33    Success 
