
     ######################################################################
   ##########################################################################
  ###                                                                      ###
 ###            Tinker  ---  Software Tools for Molecular Design            ###
 ##                                                                          ##
 ##                      Version 8.9.4   September 2021                      ##
 ##                                                                          ##
 ##               Copyright (c)  Jay William Ponder  1990-2021               ##
 ###                           All Rights Reserved                          ###
  ###                                                                      ###
   ##########################################################################
     ######################################################################


 Additional Atom Definition Parameters :

     Type  Class  Symbol  Description               Atomic    Mass   Valence

      402   402     Cl    CH2Cl2                      17     35.453     1
      401   401     C     CH2Cl2                       6     12.011     4
      403   403     H     CH2Cl2                       1      1.008     1

 Additional Bond Stretching Parameters :

     Atom Classes             K(S)         Length

       401 402             276.477         1.7700
       403 401             384.844         1.0900

 Additional Angle Bending Parameters :

     Atom Classes             K(B)          Angle

     402 401 402            46.092        113.090
     403 401 402            45.080        108.250
     403 401 403            32.984        110.760

 Additional Stretch-Bend Parameters :

     Atom Classes          K(SB)-1        K(SB)-2

     402 401 402             5.713          5.713
     403 401 402             5.713          5.713
     403 401 403             5.713          5.713

 Additional Atomic Multipole Parameters :

     Atom Type     Coordinate Frame Definition         Multipole Moments

         402      401    402      0   Z-then-X    -0.14546
                                                   0.00326  0.00000  0.12567
                                                  -0.78473
                                                   0.00000 -0.75367
                                                  -0.10104  0.00000  1.53840

         401      402    402      0   Bisector     0.10860
                                                   0.00000  0.00000  0.37492
                                                   0.67742
                                                   0.00000 -0.76666
                                                   0.00000  0.00000  0.08924

         403      401    403      0   Z-then-X     0.09116
                                                  -0.01717  0.00000 -0.14164
                                                   0.05168
                                                   0.00000  0.00671
                                                  -0.00365  0.00000 -0.05839

 Additional Atomic Dipole Polarizability Parameters :

     Atom Type           Alpha       Thole     Group Atom Types

         402             2.337       0.390         401
         401             1.620       0.390         402  403
         403             0.480       0.390         401

 Additional van der Waals Parameters :

     Atom Class               Size        Epsilon        Reduction

         401                3.8200         0.1010          0.000
         402                3.8980         0.3620          0.000
         403                2.9600         0.0240          0.920

 Additional Solvation Parameters :

     Atom Type                PB Size     CS Size     GK Size

         403             3.0205      3.8850      4.0505
         401             3.3025      2.8540      4.9016

 Limited Memory BFGS Quasi-Newton Optimization :

 QN Iter     F Value      G RMS      F Move   X Move   Angle  FG Call  Comment

     0    11264.5055 22980.7379                                   1
     1     2157.3039  1712.0720   9107.2016   0.1318    0.00      2    Success 
     2     1982.2956  1501.4719    175.0083   0.0109    0.62      3    Success 
     3     1666.9126  1195.4189    315.3830   0.0240   14.23      4    Success 
     4     1146.9687   772.9734    519.9439   0.0562   20.26      5    Success 
     5      526.9513   312.4756    620.0174   0.1271   21.12      6    Success 
     6      298.2115   155.1831    228.7398   0.1051   16.76      7    Success 
     7      158.8232    73.4956    139.3882   0.1303   10.43      8    Success 
     8       88.9545    43.8690     69.8687   0.1318    6.38      9    Success 
     9       56.3300    50.5679     32.6245   0.1318   11.91     10    Success 
    10       29.6757    30.8396     26.6543   0.1318   53.67     11    Success 
    11       17.2444    34.0671     12.4313   0.1318   52.80     12    Success 
    12        9.9293    22.2978      7.3151   0.0994   69.65     13    Success 
    13        5.7482    14.0904      4.1811   0.0758   68.10     14    Success 
    14        3.4841    13.1826      2.2641   0.0671   64.53     15    Success 
    15        1.7693    11.2995      1.7148   0.0405   52.78     16    Success 
    16        0.9609     6.3576      0.8084   0.0164   54.65     17    Success 
    17        0.4408     3.3093      0.5201   0.0219   49.72     18    Success 
    18        0.2505     3.5796      0.1903   0.0152   61.29     19    Success 
    19       -0.0480     3.2893      0.2985   0.0290   68.52     20    Success 
    20       -0.3548     5.7469      0.3067   0.0535   70.18     21    Success 
    21       -0.5325     4.0250      0.1777   0.0463   80.40     22    Success 
    22       -0.6116     1.8953      0.0791   0.0083   70.16     23    Success 
    23       -0.6738     2.0172      0.0622   0.0146   72.55     24    Success 
    24       -0.7474     2.1507      0.0736   0.0236   77.42     25    Success 
    25       -0.7899     3.1145      0.0425   0.0255   78.33     26    Success 
    26       -0.8252     1.0097      0.0353   0.0155   80.41     27    Success 
    27       -0.8325     0.7322      0.0073   0.0021   62.83     28    Success 
    28       -0.8447     0.7669      0.0122   0.0028   44.93     29    Success 
    29       -0.8659     1.0716      0.0212   0.0062   59.05     30    Success 
    30       -0.9034     1.4890      0.0375   0.0115   69.96     31    Success 
    31       -0.9691     2.0427      0.0657   0.0213   76.29     32    Success 
    32       -1.0692     2.8774      0.1001   0.0393   80.58     33    Success 
