
     ######################################################################
   ##########################################################################
  ###                                                                      ###
 ###            Tinker  ---  Software Tools for Molecular Design            ###
 ##                                                                          ##
 ##                      Version 8.9.4   September 2021                      ##
 ##                                                                          ##
 ##               Copyright (c)  Jay William Ponder  1990-2021               ##
 ###                           All Rights Reserved                          ###
  ###                                                                      ###
   ##########################################################################
     ######################################################################


 Additional Atom Definition Parameters :

     Type  Class  Symbol  Description               Atomic    Mass   Valence

      402   402     Cl    CH2Cl2                      17     35.453     1
      401   401     C     CH2Cl2                       6     12.011     4
      403   403     H     CH2Cl2                       1      1.008     1

 Additional Bond Stretching Parameters :

     Atom Classes             K(S)         Length

       401 402             276.477         1.7700
       403 401             384.844         1.0900

 Additional Angle Bending Parameters :

     Atom Classes             K(B)          Angle

     402 401 402            46.092        113.090
     403 401 402            45.080        108.250
     403 401 403            32.984        110.760

 Additional Stretch-Bend Parameters :

     Atom Classes          K(SB)-1        K(SB)-2

     402 401 402             5.713          5.713
     403 401 402             5.713          5.713
     403 401 403             5.713          5.713

 Additional Atomic Multipole Parameters :

     Atom Type     Coordinate Frame Definition         Multipole Moments

         402      401    402      0   Z-then-X    -0.14546
                                                   0.00326  0.00000  0.12567
                                                  -0.78473
                                                   0.00000 -0.75367
                                                  -0.10104  0.00000  1.53840

         401      402    402      0   Bisector     0.10860
                                                   0.00000  0.00000  0.37492
                                                   0.67742
                                                   0.00000 -0.76666
                                                   0.00000  0.00000  0.08924

         403      401    403      0   Z-then-X     0.09116
                                                  -0.01717  0.00000 -0.14164
                                                   0.05168
                                                   0.00000  0.00671
                                                  -0.00365  0.00000 -0.05839

 Additional Atomic Dipole Polarizability Parameters :

     Atom Type           Alpha       Thole     Group Atom Types

         402             2.337       0.390         401
         401             1.620       0.390         402  403
         403             0.480       0.390         401

 Additional van der Waals Parameters :

     Atom Class               Size        Epsilon        Reduction

         401                3.8200         0.1010          0.000
         402                3.8980         0.3620          0.000
         403                2.9600         0.0240          0.920

 Additional Solvation Parameters :

     Atom Type                PB Size     CS Size     GK Size

         403             3.0205      3.8850      4.0505
         401             3.3025      2.8540      4.9016

 Limited Memory BFGS Quasi-Newton Optimization :

 QN Iter     F Value      G RMS      F Move   X Move   Angle  FG Call  Comment

     0       47.1489    72.4781                                   1
     1       29.3003    53.5669     17.8486   0.0625    0.00      3    Success 
     2       20.4208    23.5980      8.8795   0.0360   36.13      4    Success 
     3       14.3577    18.9290      6.0631   0.0517   28.09      5    Success 
     4        9.3025    21.1332      5.0552   0.0696   37.58      6    Success 
     5        6.8208    37.5364      2.4818   0.0921   58.31      7    Success 
     6        4.1482    14.7432      2.6725   0.0211   50.53      8    Success 
     7        2.5791    12.6029      1.5692   0.0361   61.06      9    Success 
     8        0.9620    14.5970      1.6170   0.0717   67.96     10    Success 
     9        0.5595    17.6649      0.4025   0.0620   70.37     11    Success 
    10       -0.0031     6.9818      0.5626   0.0215   74.65     12    Success 
    11       -0.2486     3.3867      0.2455   0.0143   59.06     13    Success 
    12       -0.3198     3.8548      0.0712   0.0094   69.19     14    Success 
    13       -0.4235     4.4219      0.1037   0.0216   77.64     15    Success 
    14       -0.4714     6.6706      0.0479   0.0367   81.04     16    Success 
    15       -0.5450     3.8681      0.0736   0.0054   70.70     17    Success 
    16       -0.6028     2.0876      0.0577   0.0184   80.19     18    Success 
    17       -0.6215     1.4091      0.0187   0.0092   78.72     19    Success 
    18       -0.6447     2.0329      0.0232   0.0288   83.37     20    Success 
    19       -0.6714     1.5462      0.0268   0.0200   83.88     21    Success 
    20       -0.6920     1.4919      0.0206   0.0266   81.76     22    Success 
    21       -0.6984     0.6637      0.0064   0.0064   77.90     23    Success 
    22       -0.7000     0.6709      0.0016   0.0049   84.25     24    Success 
    23       -0.7020     0.4865      0.0019   0.0017   69.09     25    Success 
    24       -0.7042     0.5303      0.0022   0.0080   84.88     26    Success 
    25       -0.7077     0.3783      0.0035   0.0093   83.50     27    Success 
    26       -0.7116     0.7422      0.0039   0.0141   80.45     28    Success 
    27       -0.7155     0.5820      0.0039   0.0088   81.77     29    Success 
    28       -0.7180     0.6659      0.0025   0.0026   74.90     30    Success 
    29       -0.7222     0.6216      0.0042   0.0076   82.78     31    Success 
    30       -0.7293     0.7221      0.0071   0.0089   79.07     32    Success 
    31       -0.7411     1.1726      0.0117   0.0150   80.55     33    Success 
    32       -0.7609     1.6325      0.0198   0.0243   84.08     34    Success 
    33       -0.7919     2.4677      0.0310   0.0406   85.71     35    Success 
    34       -0.8347     2.5669      0.0428   0.0630   87.14     36    Success 
    35       -0.8842     3.9717      0.0496   0.0641   86.28     37    Success 
    36       -0.9311     2.3416      0.0469   0.0313   84.28     38    Success 
    37       -0.9790     1.6850      0.0478   0.0148   73.53     39    Success 
    38       -0.9918     1.9151      0.0128   0.0113   78.87     40    Success 
    39       -0.9978     1.2165      0.0061   0.0059   84.81     41    Success 
    40       -1.0065     1.1460      0.0087   0.0058   77.52     42    Success 
    41       -1.0160     1.1581      0.0095   0.0072   78.51     43    Success 
    42       -1.0290     1.5794      0.0129   0.0152   82.94     44    Success 
    43       -1.0483     1.9660      0.0194   0.0170   83.07     45    Success 
    44       -1.0756     1.9736      0.0273   0.0232   83.90     46    Success 
    45       -1.1152     1.6743      0.0395   0.0217   80.81     47    Success 
    46       -1.1389     3.0949      0.0237   0.0271   83.56     49    Success 
    47       -1.1766     2.4354      0.0377   0.0157   82.97     50    Success 
    48       -1.2273     3.4635      0.0507   0.0377   84.11     51    Success 
    49       -1.2925     2.0275      0.0652   0.0324   83.52     52    Success 
    50       -1.3174     4.0421      0.0248   0.0321   85.18     54    Success 
    51       -1.3588     3.5412      0.0414   0.0197   85.54     55    Success 
    52       -1.4179     2.4190      0.0591   0.0264   83.64     56    Success 
    53       -1.4690     3.1116      0.0511   0.0490   83.58     57    Success 
    54       -1.4832     2.0298      0.0143   0.0030   67.63     59    Success 
    55       -1.5031     1.2887      0.0199   0.0203   85.03     60    Success 
    56       -1.5199     2.4498      0.0168   0.0353   84.36     61    Success 
    57       -1.5381     1.2948      0.0182   0.0027   60.77     62    Success 
    58       -1.5605     0.9428      0.0224   0.0292   83.33     63    Success 
    59       -1.5707     0.8069      0.0102   0.0201   83.58     64    Success 
    60       -1.5800     0.7954      0.0093   0.0194   82.56     65    Success 
    61       -1.5874     0.8059      0.0073   0.0171   82.96     66    Success 
    62       -1.5952     0.7715      0.0078   0.0136   84.10     67    Success 
    63       -1.6077     1.1808      0.0126   0.0173   81.61     68    Success 
    64       -1.6153     0.9265      0.0075   0.0250   86.75     70    Success 
    65       -1.6268     0.9976      0.0115   0.0135   81.32     71    Success 
    66       -1.6412     1.1923      0.0144   0.0172   82.00     72    Success 
    67       -1.6595     1.4519      0.0183   0.0249   83.54     73    Success 
    68       -1.6737     1.0370      0.0142   0.0201   80.97     74    Success 
    69       -1.6818     0.7547      0.0081   0.0074   74.69     75    Success 
    70       -1.6831     0.7143      0.0013   0.0045   80.06     76    Success 
    71       -1.6846     0.5408      0.0015   0.0050   84.91     77    Success 
    72       -1.6857     0.2963      0.0012   0.0033   82.63     78    Success 
    73       -1.6867     0.3450      0.0010   0.0024   78.39     79    Success 
    74       -1.6884     0.3672      0.0017   0.0033   77.56     80    Success 
    75       -1.6914     0.5522      0.0030   0.0048   75.68     81    Success 
    76       -1.6963     0.4927      0.0049   0.0099   82.19     82    Success 
    77       -1.7047     0.6558      0.0084   0.0146   80.09     83    Success 
    78       -1.7167     1.1932      0.0119   0.0253   82.72     84    Success 
    79       -1.7328     1.8812      0.0162   0.0285   84.97     85    Success 
    80       -1.7537     1.9294      0.0209   0.0232   84.68     86    Success 
    81       -1.7695     2.5582      0.0158   0.0241   86.04     88    Success 
    82       -1.7913     1.9560      0.0218   0.0097   80.79     89    Success 
    83       -1.8083     1.8326      0.0170   0.0120   81.54     90    Success 
    84       -1.8199     1.1478      0.0116   0.0121   81.78     91    Success 
