
     ######################################################################
   ##########################################################################
  ###                                                                      ###
 ###            Tinker  ---  Software Tools for Molecular Design            ###
 ##                                                                          ##
 ##                      Version 8.9.4   September 2021                      ##
 ##                                                                          ##
 ##               Copyright (c)  Jay William Ponder  1990-2021               ##
 ###                           All Rights Reserved                          ###
  ###                                                                      ###
   ##########################################################################
     ######################################################################


 Additional Atom Definition Parameters :

     Type  Class  Symbol  Description               Atomic    Mass   Valence

      402   402     Cl    CH2Cl2                      17     35.453     1
      401   401     C     CH2Cl2                       6     12.011     4
      403   403     H     CH2Cl2                       1      1.008     1

 Additional Bond Stretching Parameters :

     Atom Classes             K(S)         Length

       401 402             276.477         1.7700
       403 401             384.844         1.0900

 Additional Angle Bending Parameters :

     Atom Classes             K(B)          Angle

     402 401 402            46.092        113.090
     403 401 402            45.080        108.250
     403 401 403            32.984        110.760

 Additional Stretch-Bend Parameters :

     Atom Classes          K(SB)-1        K(SB)-2

     402 401 402             5.713          5.713
     403 401 402             5.713          5.713
     403 401 403             5.713          5.713

 Additional Atomic Multipole Parameters :

     Atom Type     Coordinate Frame Definition         Multipole Moments

         402      401    402      0   Z-then-X    -0.14546
                                                   0.00326  0.00000  0.12567
                                                  -0.78473
                                                   0.00000 -0.75367
                                                  -0.10104  0.00000  1.53840

         401      402    402      0   Bisector     0.10860
                                                   0.00000  0.00000  0.37492
                                                   0.67742
                                                   0.00000 -0.76666
                                                   0.00000  0.00000  0.08924

         403      401    403      0   Z-then-X     0.09116
                                                  -0.01717  0.00000 -0.14164
                                                   0.05168
                                                   0.00000  0.00671
                                                  -0.00365  0.00000 -0.05839

 Additional Atomic Dipole Polarizability Parameters :

     Atom Type           Alpha       Thole     Group Atom Types

         402             2.337       0.390         401
         401             1.620       0.390         402  403
         403             0.480       0.390         401

 Additional van der Waals Parameters :

     Atom Class               Size        Epsilon        Reduction

         401                3.8200         0.1010          0.000
         402                3.8980         0.3620          0.000
         403                2.9600         0.0240          0.920

 Additional Solvation Parameters :

     Atom Type                PB Size     CS Size     GK Size

         403             3.0205      3.8850      4.0505
         401             3.3025      2.8540      4.9016

 Limited Memory BFGS Quasi-Newton Optimization :

 QN Iter     F Value      G RMS      F Move   X Move   Angle  FG Call  Comment

     0       23.9485    37.8410                                   1
     1       16.9062    36.3229      7.0423   0.0478    0.00      3    Success 
     2       11.8009    18.5772      5.1052   0.0318   43.34      4    Success 
     3        7.5323    13.3414      4.2686   0.0554   38.12      5    Success 
     4        5.0898    17.4217      2.4425   0.0554   47.62      6    Success 
     5        2.2883    11.4916      2.8015   0.0736   65.00      7    Success 
     6        0.2191    10.0866      2.0692   0.0765   63.94      8    Success 
     7       -0.0130    21.3466      0.2320   0.0633   65.91      9    Success 
     8       -0.4027    14.7718      0.3897   0.0044   52.00     10    Success 
     9       -0.8112     2.7942      0.4085   0.0087   41.84     11    Success 
    10       -0.8647     2.9790      0.0535   0.0110   73.56     12    Success 
    11       -0.9519     3.4089      0.0872   0.0163   74.03     13    Success 
    12       -1.0716     2.5319      0.1198   0.0294   77.45     14    Success 
    13       -1.0870     2.5871      0.0153   0.0074   78.21     16    Success 
    14       -1.1092     1.3821      0.0222   0.0097   81.26     17    Success 
    15       -1.1188     0.6424      0.0096   0.0103   81.53     18    Success 
    16       -1.1216     0.5944      0.0028   0.0049   78.89     19    Success 
    17       -1.1243     0.4593      0.0028   0.0029   75.28     20    Success 
    18       -1.1281     0.2919      0.0038   0.0031   61.25     21    Success 
    19       -1.1312     0.3208      0.0030   0.0023   44.96     22    Success 
    20       -1.1362     0.5284      0.0050   0.0043   56.55     23    Success 
    21       -1.1447     0.7986      0.0085   0.0080   72.76     24    Success 
    22       -1.1588     1.0943      0.0141   0.0141   79.08     25    Success 
    23       -1.1790     1.7183      0.0203   0.0266   83.05     26    Success 
    24       -1.1939     1.7975      0.0149   0.0381   85.57     27    Success 
    25       -1.2152     0.8521      0.0213   0.0059   69.40     28    Success 
    26       -1.2235     1.6962      0.0083   0.0140   73.37     29    Success 
    27       -1.2276     0.8688      0.0042   0.0042   73.25     30    Success 
    28       -1.2307     0.2910      0.0031   0.0076   83.43     31    Success 
    29       -1.2315     0.2439      0.0008   0.0015   74.77     32    Success 
    30       -1.2329     0.2575      0.0014   0.0028   73.18     33    Success 
    31       -1.2350     0.3947      0.0022   0.0046   73.19     34    Success 
    32       -1.2384     0.4487      0.0034   0.0089   81.23     35    Success 
    33       -1.2443     0.6701      0.0059   0.0121   81.00     36    Success 
    34       -1.2548     0.8360      0.0105   0.0209   83.98     37    Success 
    35       -1.2725     1.2814      0.0177   0.0348   84.85     38    Success 
    36       -1.2988     2.2829      0.0263   0.0582   86.59     39    Success 
    37       -1.3340     3.7110      0.0352   0.0642   87.43     40    Success 
    38       -1.3963     4.3028      0.0623   0.0385   86.47     41    Success 
    39       -1.5025     4.6696      0.1062   0.0500   85.85     42    Success 
    40       -1.6430     5.5992      0.1406   0.1047   86.89     43    Success 
    41       -1.7043     4.9508      0.0613   0.0236   83.40     45    Success 
    42       -1.7525     2.2601      0.0482   0.0535   86.68     46    Success 
    43       -1.7999     3.0209      0.0474   0.0201   74.60     47    Success 
    44       -1.8407     1.7162      0.0408   0.0119   78.10     48    Success 
    45       -1.8577     2.5513      0.0170   0.0360   82.88     49    Success 
    46       -1.8716     1.6095      0.0139   0.0123   82.19     50    Success 
    47       -1.8790     0.5047      0.0074   0.0034   67.59     51    Success 
    48       -1.8809     0.4625      0.0018   0.0018   68.90     52    Success 
    49       -1.8831     0.6711      0.0023   0.0029   72.69     53    Success 
    50       -1.8859     0.7914      0.0028   0.0029   76.33     54    Success 
    51       -1.8901     0.9512      0.0042   0.0038   76.83     55    Success 
    52       -1.8953     0.8962      0.0053   0.0070   81.02     56    Success 
    53       -1.9014     0.6058      0.0061   0.0064   78.10     57    Success 
    54       -1.9060     0.5315      0.0045   0.0053   77.29     58    Success 
    55       -1.9134     0.5679      0.0074   0.0078   74.20     59    Success 
    56       -1.9187     1.3749      0.0053   0.0148   77.22     60    Success 
    57       -1.9250     1.0015      0.0064   0.0040   76.27     61    Success 
