
     ######################################################################
   ##########################################################################
  ###                                                                      ###
 ###            Tinker  ---  Software Tools for Molecular Design            ###
 ##                                                                          ##
 ##                      Version 8.9.4   September 2021                      ##
 ##                                                                          ##
 ##               Copyright (c)  Jay William Ponder  1990-2021               ##
 ###                           All Rights Reserved                          ###
  ###                                                                      ###
   ##########################################################################
     ######################################################################


 Additional Atom Definition Parameters :

     Type  Class  Symbol  Description               Atomic    Mass   Valence

      402   402     Cl    CH2Cl2                      17     35.453     1
      401   401     C     CH2Cl2                       6     12.011     4
      403   403     H     CH2Cl2                       1      1.008     1

 Additional Bond Stretching Parameters :

     Atom Classes             K(S)         Length

       401 402             276.477         1.7700
       403 401             384.844         1.0900

 Additional Angle Bending Parameters :

     Atom Classes             K(B)          Angle

     402 401 402            46.092        113.090
     403 401 402            45.080        108.250
     403 401 403            32.984        110.760

 Additional Stretch-Bend Parameters :

     Atom Classes          K(SB)-1        K(SB)-2

     402 401 402             5.713          5.713
     403 401 402             5.713          5.713
     403 401 403             5.713          5.713

 Additional Atomic Multipole Parameters :

     Atom Type     Coordinate Frame Definition         Multipole Moments

         402      401    402      0   Z-then-X    -0.14546
                                                   0.00326  0.00000  0.12567
                                                  -0.78473
                                                   0.00000 -0.75367
                                                  -0.10104  0.00000  1.53840

         401      402    402      0   Bisector     0.10860
                                                   0.00000  0.00000  0.37492
                                                   0.67742
                                                   0.00000 -0.76666
                                                   0.00000  0.00000  0.08924

         403      401    403      0   Z-then-X     0.09116
                                                  -0.01717  0.00000 -0.14164
                                                   0.05168
                                                   0.00000  0.00671
                                                  -0.00365  0.00000 -0.05839

 Additional Atomic Dipole Polarizability Parameters :

     Atom Type           Alpha       Thole     Group Atom Types

         402             2.337       0.390         401
         401             1.620       0.390         402  403
         403             0.480       0.390         401

 Additional van der Waals Parameters :

     Atom Class               Size        Epsilon        Reduction

         401                3.8200         0.1010          0.000
         402                3.8980         0.3620          0.000
         403                2.9600         0.0240          0.920

 Additional Solvation Parameters :

     Atom Type                PB Size     CS Size     GK Size

         403             3.0205      3.8850      4.0505
         401             3.3025      2.8540      4.9016

 Limited Memory BFGS Quasi-Newton Optimization :

 QN Iter     F Value      G RMS      F Move   X Move   Angle  FG Call  Comment

     0       47.9715    75.4411                                   1
     1       30.6043    51.3894     17.3672   0.0590    0.00      3    Success 
     2       22.4476    25.9920      8.1567   0.0316   33.71      4    Success 
     3       15.1823    18.1253      7.2653   0.0580   26.64      5    Success 
     4       11.3673    29.3770      3.8150   0.0727   36.81      6    Success 
     5        7.8797    17.5317      3.4876   0.0490   62.47      7    Success 
     6        5.4305    14.9823      2.4492   0.0497   61.19      8    Success 
     7        2.5412    18.6258      2.8893   0.1066   68.06      9    Success 
     8        0.6171    10.3706      1.9241   0.0647   69.84     10    Success 
     9        0.1202     6.3882      0.4968   0.0415   76.62     11    Success 
    10       -0.1107     4.3539      0.2309   0.0213   69.04     12    Success 
    11       -0.2818     5.3598      0.1711   0.0337   77.56     13    Success 
    12       -0.4345     5.3233      0.1527   0.0285   77.46     14    Success 
    13       -0.5490     4.1679      0.1145   0.0291   80.34     15    Success 
    14       -0.6237     2.0756      0.0747   0.0094   69.79     16    Success 
    15       -0.6582     1.6870      0.0345   0.0154   75.15     17    Success 
    16       -0.6717     1.2623      0.0135   0.0065   77.80     18    Success 
    17       -0.6898     1.0395      0.0182   0.0122   78.33     19    Success 
    18       -0.7072     1.1069      0.0173   0.0184   80.47     20    Success 
    19       -0.7227     1.1962      0.0155   0.0173   78.28     21    Success 
    20       -0.7300     0.9981      0.0073   0.0189   84.71     22    Success 
    21       -0.7335     0.4839      0.0035   0.0029   76.50     23    Success 
    22       -0.7354     0.3715      0.0019   0.0031   77.29     24    Success 
    23       -0.7380     0.3444      0.0026   0.0055   78.13     25    Success 
    24       -0.7421     0.3480      0.0041   0.0072   75.00     26    Success 
    25       -0.7491     0.4089      0.0070   0.0088   70.58     27    Success 
    26       -0.7607     0.8120      0.0116   0.0119   68.77     28    Success 
    27       -0.7798     1.0554      0.0191   0.0183   78.80     29    Success 
    28       -0.8112     1.5935      0.0315   0.0333   82.18     30    Success 
    29       -0.8595     1.7777      0.0482   0.0575   85.08     31    Success 
    30       -0.8827     3.1798      0.0232   0.0938   85.85     32    Success 
    31       -0.8997     2.4740      0.0170   0.0104   79.92     33    Success 
    32       -0.9200     1.0727      0.0203   0.0194   84.90     34    Success 
    33       -0.9270     0.3868      0.0070   0.0027   62.45     35    Success 
    34       -0.9293     0.3588      0.0024   0.0051   76.88     36    Success 
    35       -0.9309     0.3894      0.0016   0.0021   64.84     37    Success 
    36       -0.9323     0.3703      0.0014   0.0047   79.08     38    Success 
    37       -0.9336     0.2813      0.0013   0.0035   80.79     39    Success 
    38       -0.9357     0.4333      0.0021   0.0052   77.16     40    Success 
    39       -0.9387     0.5408      0.0030   0.0107   83.62     41    Success 
    40       -0.9397     0.6590      0.0010   0.0051   84.65     43    Success 
    41       -0.9414     0.5339      0.0017   0.0057   86.12     44    Success 
    42       -0.9442     0.4978      0.0027   0.0090   84.97     45    Success 
    43       -0.9489     0.6964      0.0047   0.0127   83.79     46    Success 
    44       -0.9574     0.9786      0.0085   0.0191   84.91     47    Success 
    45       -0.9732     1.4790      0.0158   0.0290   85.68     48    Success 
    46       -0.9873     2.7214      0.0142   0.0324   86.81     50    Success 
    47       -1.0019     3.1818      0.0146   0.0160   87.05     51    Success 
    48       -1.0267     2.8162      0.0248   0.0194   86.62     52    Success 
    49       -1.0616     1.8234      0.0349   0.0191   83.39     53    Success 
    50       -1.0788     2.4016      0.0172   0.0407   86.98     55    Success 
    51       -1.1007     1.5222      0.0220   0.0191   84.63     56    Success 
    52       -1.1155     2.5226      0.0147   0.0231   84.77     58    Success 
    53       -1.1393     2.4909      0.0239   0.0296   87.17     59    Success 
    54       -1.1703     2.5180      0.0310   0.0354   86.12     60    Success 
    55       -1.2036     1.5542      0.0333   0.0380   85.36     61    Success 
    56       -1.2138     2.7901      0.0102   0.0300   87.21     63    Success 
    57       -1.2324     2.8005      0.0186   0.0175   87.00     64    Success 
    58       -1.2649     2.5063      0.0325   0.0330   87.11     65    Success 
    59       -1.3150     2.3642      0.0501   0.0412   85.49     66    Success 
    60       -1.3495     4.8633      0.0345   0.0855   86.44     67    Success 
    61       -1.3746     3.3507      0.0252   0.0053   70.66     68    Success 
    62       -1.4081     1.3379      0.0335   0.0259   85.84     69    Success 
    63       -1.4304     3.5222      0.0223   0.0436   83.09     70    Success 
    64       -1.4560     2.2764      0.0256   0.0100   83.12     71    Success 
    65       -1.4936     1.3894      0.0376   0.0368   85.62     72    Success 
    66       -1.5262     1.0043      0.0326   0.0415   83.99     73    Success 
    67       -1.5423     1.3412      0.0161   0.0253   82.34     74    Success 
    68       -1.5466     1.3696      0.0043   0.0132   86.63     76    Success 
    69       -1.5512     1.1689      0.0046   0.0040   78.75     77    Success 
    70       -1.5568     0.7454      0.0057   0.0050   80.83     78    Success 
    71       -1.5642     0.7923      0.0073   0.0061   74.37     79    Success 
    72       -1.5757     1.0727      0.0116   0.0095   75.86     80    Success 
    73       -1.5929     1.1892      0.0171   0.0143   79.11     81    Success 
    74       -1.6108     1.4690      0.0179   0.0284   82.73     82    Success 
    75       -1.6237     1.2721      0.0129   0.0157   82.20     83    Success 
    76       -1.6312     2.0973      0.0075   0.0102   79.44     84    Success 
    77       -1.6436     1.5328      0.0123   0.0067   82.31     85    Success 
    78       -1.6632     1.2939      0.0196   0.0141   81.82     86    Success 
    79       -1.6889     1.1469      0.0257   0.0253   81.40     87    Success 
    80       -1.7033     2.1959      0.0145   0.0215   79.63     88    Success 
    81       -1.7230     1.1205      0.0197   0.0085   79.20     89    Success 
    82       -1.7368     1.3273      0.0138   0.0114   78.39     90    Success 
    83       -1.7517     1.4010      0.0149   0.0131   82.03     91    Success 
    84       -1.7732     2.0549      0.0216   0.0226   83.26     92    Success 
    85       -1.8065     1.7827      0.0332   0.0215   82.98     93    Success 
    86       -1.8473     2.3691      0.0409   0.0434   83.83     94    Success 
    87       -1.8946     2.7019      0.0472   0.0231   79.22     95    Success 
    88       -1.9143     3.4546      0.0197   0.0316   86.17     96    Success 
    89       -1.9406     1.6754      0.0263   0.0091   81.01     97    Success 
    90       -1.9773     1.9525      0.0367   0.0175   77.01     98    Success 
    91       -2.0005     2.8927      0.0232   0.0277   84.98    100    Success 
    92       -2.0354     2.3943      0.0349   0.0124   80.71    101    Success 
    93       -2.0663     3.5245      0.0309   0.0261   82.16    102    Success 
    94       -2.0768     2.3031      0.0106   0.0055   66.59    103    Success 
    95       -2.0934     1.3624      0.0165   0.0082   81.96    104    Success 
    96       -2.1049     2.7096      0.0116   0.0178   80.73    105    Success 
    97       -2.1148     1.2165      0.0098   0.0056   82.23    106    Success 
    98       -2.1245     0.7176      0.0098   0.0058   78.01    107    Success 
    99       -2.1398     0.7614      0.0153   0.0125   74.20    108    Success 
   100       -2.1484     1.4851      0.0086   0.0143   79.55    110    Success 
   101       -2.1605     1.2301      0.0121   0.0102   81.80    111    Success 
   102       -2.1673     1.2178      0.0069   0.0096   78.52    112    Success 
   103       -2.1713     0.9463      0.0039   0.0130   85.71    113    Success 
   104       -2.1735     0.6224      0.0022   0.0026   76.33    114    Success 
