
     ######################################################################
   ##########################################################################
  ###                                                                      ###
 ###            Tinker  ---  Software Tools for Molecular Design            ###
 ##                                                                          ##
 ##                      Version 8.9.4   September 2021                      ##
 ##                                                                          ##
 ##               Copyright (c)  Jay William Ponder  1990-2021               ##
 ###                           All Rights Reserved                          ###
  ###                                                                      ###
   ##########################################################################
     ######################################################################


 Additional Atom Definition Parameters :

     Type  Class  Symbol  Description               Atomic    Mass   Valence

      402   402     Cl    CH2Cl2                      17     35.453     1
      401   401     C     CH2Cl2                       6     12.011     4
      403   403     H     CH2Cl2                       1      1.008     1

 Additional Bond Stretching Parameters :

     Atom Classes             K(S)         Length

       401 402             276.477         1.7700
       403 401             384.844         1.0900

 Additional Angle Bending Parameters :

     Atom Classes             K(B)          Angle

     402 401 402            46.092        113.090
     403 401 402            45.080        108.250
     403 401 403            32.984        110.760

 Additional Stretch-Bend Parameters :

     Atom Classes          K(SB)-1        K(SB)-2

     402 401 402             5.713          5.713
     403 401 402             5.713          5.713
     403 401 403             5.713          5.713

 Additional Atomic Multipole Parameters :

     Atom Type     Coordinate Frame Definition         Multipole Moments

         402      401    402      0   Z-then-X    -0.14546
                                                   0.00326  0.00000  0.12567
                                                  -0.78473
                                                   0.00000 -0.75367
                                                  -0.10104  0.00000  1.53840

         401      402    402      0   Bisector     0.10860
                                                   0.00000  0.00000  0.37492
                                                   0.67742
                                                   0.00000 -0.76666
                                                   0.00000  0.00000  0.08924

         403      401    403      0   Z-then-X     0.09116
                                                  -0.01717  0.00000 -0.14164
                                                   0.05168
                                                   0.00000  0.00671
                                                  -0.00365  0.00000 -0.05839

 Additional Atomic Dipole Polarizability Parameters :

     Atom Type           Alpha       Thole     Group Atom Types

         402             2.337       0.390         401
         401             1.620       0.390         402  403
         403             0.480       0.390         401

 Additional van der Waals Parameters :

     Atom Class               Size        Epsilon        Reduction

         401                3.8200         0.1010          0.000
         402                3.8980         0.3620          0.000
         403                2.9600         0.0240          0.920

 Additional Solvation Parameters :

     Atom Type                PB Size     CS Size     GK Size

         403             3.0205      3.8850      4.0505
         401             3.3025      2.8540      4.9016

 Limited Memory BFGS Quasi-Newton Optimization :

 QN Iter     F Value      G RMS      F Move   X Move   Angle  FG Call  Comment

     0       44.7498    72.9369                                   1
     1       27.8226    50.7968     16.9272   0.0591    0.00      3    Success 
     2       19.9923    23.6067      7.8303   0.0320   34.23      4    Success 
     3       13.9444    16.8219      6.0479   0.0508   26.45      5    Success 
     4        9.1620    17.9375      4.7824   0.0681   31.58      6    Success 
     5        6.4136    31.8817      2.7485   0.0898   53.70      7    Success 
     6        4.0151    17.1565      2.3985   0.0570   72.79      8    Success 
     7        2.6800    13.7116      1.3350   0.0241   58.70      9    Success 
     8        1.3813    15.0954      1.2988   0.0646   67.85     10    Success 
     9        0.9103    10.0310      0.4710   0.0220   59.43     11    Success 
    10        0.5502     5.2249      0.3600   0.0210   72.00     12    Success 
    11        0.3083     4.3423      0.2419   0.0264   71.49     13    Success 
    12        0.0990     5.2917      0.2093   0.0321   75.57     14    Success 
    13       -0.0937     7.5577      0.1927   0.0360   74.06     15    Success 
    14       -0.2692     5.9557      0.1754   0.0494   82.94     16    Success 
    15       -0.3515     2.8799      0.0823   0.0039   45.79     17    Success 
    16       -0.3937     1.3222      0.0422   0.0144   78.57     18    Success 
    17       -0.4151     1.2321      0.0215   0.0131   77.89     19    Success 
    18       -0.4390     1.7583      0.0239   0.0183   78.79     20    Success 
    19       -0.4611     1.6667      0.0220   0.0179   82.43     21    Success 
    20       -0.4823     1.2905      0.0212   0.0215   83.18     22    Success 
    21       -0.4962     0.6529      0.0139   0.0153   82.71     23    Success 
    22       -0.5038     0.6125      0.0076   0.0171   82.48     24    Success 
    23       -0.5067     0.4003      0.0029   0.0104   83.78     25    Success 
    24       -0.5074     0.3535      0.0007   0.0100   86.66     26    Success 
    25       -0.5078     0.1622      0.0004   0.0011   78.60     27    Success 
    26       -0.5079     0.1449      0.0002   0.0010   80.76     28    Success 
    27       -0.5082     0.1596      0.0003   0.0022   82.16     29    Success 
    28       -0.5087     0.1910      0.0005   0.0032   81.80     30    Success 
    29       -0.5096     0.2348      0.0009   0.0045   81.46     31    Success 
    30       -0.5112     0.2950      0.0016   0.0071   82.20     32    Success 
    31       -0.5140     0.3004      0.0028   0.0106   82.72     33    Success 
    32       -0.5186     0.5253      0.0046   0.0165   81.87     34    Success 
    33       -0.5245     1.3272      0.0059   0.0197   83.66     35    Success 
    34       -0.5345     1.2730      0.0100   0.0157   85.95     36    Success 
    35       -0.5525     1.4657      0.0180   0.0246   85.41     37    Success 
    36       -0.5818     1.9021      0.0293   0.0410   85.71     38    Success 
    37       -0.6192     1.6669      0.0374   0.0675   86.73     39    Success 
    38       -0.6285     2.4848      0.0093   0.0207   86.28     41    Success 
    39       -0.6443     2.0666      0.0159   0.0098   84.56     42    Success 
    40       -0.6679     1.6259      0.0236   0.0095   78.33     43    Success 
    41       -0.6847     1.6093      0.0168   0.0203   83.41     44    Success 
    42       -0.6953     1.8566      0.0106   0.0181   86.24     45    Success 
    43       -0.7124     1.7055      0.0171   0.0138   84.08     46    Success 
    44       -0.7389     2.9770      0.0265   0.0362   86.02     47    Success 
    45       -0.7777     4.0809      0.0387   0.0379   86.64     48    Success 
    46       -0.8392     3.2553      0.0615   0.0276   85.06     49    Success 
    47       -0.9253     2.4370      0.0861   0.0463   84.14     50    Success 
    48       -0.9813     3.4816      0.0560   0.0487   82.52     51    Success 
