
     ######################################################################
   ##########################################################################
  ###                                                                      ###
 ###            Tinker  ---  Software Tools for Molecular Design            ###
 ##                                                                          ##
 ##                      Version 8.9.4   September 2021                      ##
 ##                                                                          ##
 ##               Copyright (c)  Jay William Ponder  1990-2021               ##
 ###                           All Rights Reserved                          ###
  ###                                                                      ###
   ##########################################################################
     ######################################################################


 Additional Atom Definition Parameters :

     Type  Class  Symbol  Description               Atomic    Mass   Valence

      402   402     Cl    CH2Cl2                      17     35.453     1
      401   401     C     CH2Cl2                       6     12.011     4
      403   403     H     CH2Cl2                       1      1.008     1

 Additional Bond Stretching Parameters :

     Atom Classes             K(S)         Length

       401 402             276.477         1.7700
       403 401             384.844         1.0900

 Additional Angle Bending Parameters :

     Atom Classes             K(B)          Angle

     402 401 402            46.092        113.090
     403 401 402            45.080        108.250
     403 401 403            32.984        110.760

 Additional Stretch-Bend Parameters :

     Atom Classes          K(SB)-1        K(SB)-2

     402 401 402             5.713          5.713
     403 401 402             5.713          5.713
     403 401 403             5.713          5.713

 Additional Atomic Multipole Parameters :

     Atom Type     Coordinate Frame Definition         Multipole Moments

         402      401    402      0   Z-then-X    -0.14546
                                                   0.00326  0.00000  0.12567
                                                  -0.78473
                                                   0.00000 -0.75367
                                                  -0.10104  0.00000  1.53840

         401      402    402      0   Bisector     0.10860
                                                   0.00000  0.00000  0.37492
                                                   0.67742
                                                   0.00000 -0.76666
                                                   0.00000  0.00000  0.08924

         403      401    403      0   Z-then-X     0.09116
                                                  -0.01717  0.00000 -0.14164
                                                   0.05168
                                                   0.00000  0.00671
                                                  -0.00365  0.00000 -0.05839

 Additional Atomic Dipole Polarizability Parameters :

     Atom Type           Alpha       Thole     Group Atom Types

         402             2.337       0.390         401
         401             1.620       0.390         402  403
         403             0.480       0.390         401

 Additional van der Waals Parameters :

     Atom Class               Size        Epsilon        Reduction

         401                3.8200         0.1010          0.000
         402                3.8980         0.3620          0.000
         403                2.9600         0.0240          0.920

 Additional Solvation Parameters :

     Atom Type                PB Size     CS Size     GK Size

         403             3.0205      3.8850      4.0505
         401             3.3025      2.8540      4.9016

 Limited Memory BFGS Quasi-Newton Optimization :

 QN Iter     F Value      G RMS      F Move   X Move   Angle  FG Call  Comment

     0      603.2401   644.1670                                   1
     1      315.1733   313.5051    288.0668   0.1318    0.00      2    Success 
     2      211.6782   166.7650    103.4951   0.0467   22.49      3    Success 
     3      113.5455    77.5024     98.1327   0.0888   19.73      4    Success 
     4       64.7544    49.2370     48.7911   0.0914    8.57      5    Success 
     5       42.4385    65.2611     22.3159   0.1120   33.32      6    Success 
     6       27.1087    49.5024     15.3298   0.0893   59.93      7    Success 
     7       19.6771    41.2440      7.4316   0.0532   68.27      8    Success 
     8        9.6165    27.2843     10.0606   0.1055   70.35      9    Success 
     9        4.9217    25.9362      4.6948   0.1180   69.88     10    Success 
    10        2.4659     9.8532      2.4558   0.0480   67.82     11    Success 
    11        1.8049     8.6161      0.6610   0.0171   62.27     12    Success 
    12        0.7525     8.3423      1.0524   0.0356   64.45     13    Success 
    13       -0.2832     7.8516      1.0357   0.0667   68.77     14    Success 
    14       -0.4837     5.8429      0.2004   0.0146   69.61     16    Success 
    15       -0.5835     4.1457      0.0998   0.0045   62.25     17    Success 
    16       -0.7153     2.8134      0.1318   0.0121   66.49     18    Success 
    17       -0.7810     2.7363      0.0657   0.0112   73.74     19    Success 
    18       -0.8484     1.8957      0.0675   0.0170   77.66     20    Success 
    19       -0.8838     1.2201      0.0354   0.0146   79.64     21    Success 
    20       -0.9098     1.3235      0.0260   0.0165   79.10     22    Success 
    21       -0.9332     1.6357      0.0233   0.0195   81.68     23    Success 
    22       -0.9580     1.3026      0.0249   0.0189   83.33     24    Success 
    23       -0.9831     0.7715      0.0250   0.0164   80.55     25    Success 
    24       -1.0053     0.7802      0.0222   0.0121   71.18     26    Success 
    25       -1.0321     1.0267      0.0268   0.0134   70.21     27    Success 
    26       -1.0749     1.4373      0.0428   0.0196   74.53     28    Success 
    27       -1.1441     2.0192      0.0692   0.0317   79.18     29    Success 
    28       -1.2328     3.6291      0.0886   0.0514   82.34     30    Success 
    29       -1.3401     4.5730      0.1073   0.0371   83.19     31    Success 
    30       -1.4913     3.3696      0.1512   0.0258   79.54     32    Success 
    31       -1.5917     4.0574      0.1004   0.0467   82.03     33    Success 
    32       -1.6850     2.4702      0.0933   0.0125   66.74     34    Success 
    33       -1.7494     3.2182      0.0644   0.0265   81.73     35    Success 
    34       -1.8408     2.5421      0.0914   0.0228   79.90     36    Success 
    35       -1.9176     3.6832      0.0768   0.0483   83.40     37    Success 
    36       -1.9832     2.7176      0.0656   0.0225   79.33     38    Success 
    37       -2.0510     1.8929      0.0678   0.0284   83.50     39    Success 
    38       -2.1215     3.0752      0.0705   0.0586   83.20     40    Success 
    39       -2.1576     3.2276      0.0361   0.0113   78.01     42    Success 
    40       -2.2175     2.1710      0.0599   0.0283   85.46     43    Success 
    41       -2.2874     2.2737      0.0699   0.0565   84.39     44    Success 
    42       -2.3049     2.6135      0.0174   0.0134   73.24     45    Success 
    43       -2.3353     2.0343      0.0305   0.0188   85.94     46    Success 
    44       -2.3730     1.8963      0.0377   0.0399   85.70     47    Success 
    45       -2.4021     1.6769      0.0292   0.0116   78.13     48    Success 
    46       -2.4330     1.9501      0.0309   0.0266   84.68     49    Success 
    47       -2.4761     1.4330      0.0431   0.0308   84.10     50    Success 
    48       -2.4929     1.8522      0.0167   0.0283   85.51     52    Success 
    49       -2.5181     1.1134      0.0252   0.0170   83.91     53    Success 
    50       -2.5300     2.3743      0.0119   0.0430   84.87     54    Success 
    51       -2.5484     1.6450      0.0184   0.0051   78.67     55    Success 
    52       -2.5718     0.9182      0.0233   0.0219   84.20     56    Success 
    53       -2.5906     0.8431      0.0189   0.0290   84.91     57    Success 
    54       -2.6170     1.3316      0.0263   0.0406   83.67     58    Success 
    55       -2.6270     2.1882      0.0100   0.0319   82.87     59    Success 
    56       -2.6372     1.7769      0.0102   0.0205   87.44     60    Success 
    57       -2.6481     0.8565      0.0109   0.0037   71.67     61    Success 
    58       -2.6527     0.5802      0.0046   0.0028   74.97     62    Success 
    59       -2.6574     0.6598      0.0047   0.0110   83.86     63    Success 
    60       -2.6611     0.5333      0.0037   0.0112   86.04     64    Success 
    61       -2.6636     0.4073      0.0026   0.0133   86.47     65    Success 
    62       -2.6646     0.3734      0.0010   0.0060   83.56     66    Success 
    63       -2.6654     0.2556      0.0008   0.0058   86.65     67    Success 
    64       -2.6659     0.2412      0.0005   0.0017   75.79     68    Success 
    65       -2.6664     0.1590      0.0004   0.0060   87.16     69    Success 
    66       -2.6666     0.0999      0.0003   0.0035   85.74     70   SmallGrad

 LBFGS  --  Normal Termination due to SmallGrad

 Final Function Value :           -2.66663489
 Final RMS Gradient :              0.09991546
 Final Gradient Norm :             0.31596043
