
     ######################################################################
   ##########################################################################
  ###                                                                      ###
 ###            Tinker  ---  Software Tools for Molecular Design            ###
 ##                                                                          ##
 ##                      Version 8.9.4   September 2021                      ##
 ##                                                                          ##
 ##               Copyright (c)  Jay William Ponder  1990-2021               ##
 ###                           All Rights Reserved                          ###
  ###                                                                      ###
   ##########################################################################
     ######################################################################


 Additional Atom Definition Parameters :

     Type  Class  Symbol  Description               Atomic    Mass   Valence

      402   402     Cl    CH2Cl2                      17     35.453     1
      401   401     C     CH2Cl2                       6     12.011     4
      403   403     H     CH2Cl2                       1      1.008     1

 Additional Bond Stretching Parameters :

     Atom Classes             K(S)         Length

       401 402             276.477         1.7700
       403 401             384.844         1.0900

 Additional Angle Bending Parameters :

     Atom Classes             K(B)          Angle

     402 401 402            46.092        113.090
     403 401 402            45.080        108.250
     403 401 403            32.984        110.760

 Additional Stretch-Bend Parameters :

     Atom Classes          K(SB)-1        K(SB)-2

     402 401 402             5.713          5.713
     403 401 402             5.713          5.713
     403 401 403             5.713          5.713

 Additional Atomic Multipole Parameters :

     Atom Type     Coordinate Frame Definition         Multipole Moments

         402      401    402      0   Z-then-X    -0.14546
                                                   0.00326  0.00000  0.12567
                                                  -0.78473
                                                   0.00000 -0.75367
                                                  -0.10104  0.00000  1.53840

         401      402    402      0   Bisector     0.10860
                                                   0.00000  0.00000  0.37492
                                                   0.67742
                                                   0.00000 -0.76666
                                                   0.00000  0.00000  0.08924

         403      401    403      0   Z-then-X     0.09116
                                                  -0.01717  0.00000 -0.14164
                                                   0.05168
                                                   0.00000  0.00671
                                                  -0.00365  0.00000 -0.05839

 Additional Atomic Dipole Polarizability Parameters :

     Atom Type           Alpha       Thole     Group Atom Types

         402             2.337       0.390         401
         401             1.620       0.390         402  403
         403             0.480       0.390         401

 Additional van der Waals Parameters :

     Atom Class               Size        Epsilon        Reduction

         401                3.8200         0.1010          0.000
         402                3.8980         0.3620          0.000
         403                2.9600         0.0240          0.920

 Additional Solvation Parameters :

     Atom Type                PB Size     CS Size     GK Size

         403             3.0205      3.8850      4.0505
         401             3.3025      2.8540      4.9016

 Limited Memory BFGS Quasi-Newton Optimization :

 QN Iter     F Value      G RMS      F Move   X Move   Angle  FG Call  Comment

     0     1268.3710  1150.5434                                   1
     1      514.1510   337.4731    754.2200   0.1318    0.00      2    Success 
     2      348.7520   219.3665    165.3990   0.0606    3.34      3    Success 
     3      161.7420    96.2529    187.0100   0.1304   11.41      4    Success 
     4       88.6001    57.7672     73.1419   0.1149   13.23      5    Success 
     5       49.2790    39.4355     39.3211   0.1318   23.23      6    Success 
     6       30.2175    26.5313     19.0615   0.1007   47.75      7    Success 
     7       20.0890    51.7023     10.1285   0.1318   47.02      8    Success 
     8       10.3827    25.4133      9.7063   0.0918   69.81      9    Success 
     9        5.7675    15.3253      4.6152   0.0791   71.22     10    Success 
    10        2.7346    12.2289      3.0329   0.0910   69.96     11    Success 
    11        0.7794    11.2605      1.9552   0.0628   63.98     12    Success 
    12        0.1492     7.5811      0.6302   0.0379   67.91     13    Success 
    13       -0.1113     3.5893      0.2606   0.0115   59.66     14    Success 
    14       -0.2063     2.6200      0.0950   0.0044   33.91     15    Success 
    15       -0.3238     2.9706      0.1175   0.0111   57.67     16    Success 
    16       -0.4808     3.2192      0.1570   0.0270   73.83     17    Success 
    17       -0.5549     5.1134      0.0741   0.0364   78.41     18    Success 
    18       -0.6556     2.2232      0.1008   0.0171   80.26     19    Success 
    19       -0.7003     1.3687      0.0446   0.0161   79.52     20    Success 
    20       -0.7330     1.6012      0.0327   0.0143   77.43     21    Success 
    21       -0.7826     1.9067      0.0496   0.0212   78.89     22    Success 
    22       -0.8422     1.5730      0.0596   0.0279   80.69     23    Success 
    23       -0.8506     3.5731      0.0084   0.0238   79.72     24    Success 
    24       -0.8656     2.8324      0.0150   0.0013   67.87     25    Success 
    25       -0.8895     1.5627      0.0239   0.0023   62.47     26    Success 
    26       -0.9147     1.2478      0.0252   0.0059   65.60     27    Success 
    27       -0.9345     1.9801      0.0198   0.0073   75.45     28    Success 
    28       -0.9704     2.7805      0.0359   0.0130   81.15     29    Success 
    29       -1.0346     3.6757      0.0642   0.0231   83.57     30    Success 
    30       -1.1371     4.7336      0.1025   0.0400   85.00     31    Success 
    31       -1.2535     5.7409      0.1164   0.0607   85.91     32    Success 
    32       -1.3339     5.8913      0.0803   0.0620   86.96     33    Success 
